userid,version,sum_gamerounds,retention_1,retention_7
67207,gate_30,109,1,0
67208,gate_40,145,0,0
67209,gate_40,235,0,0
67210,gate_30,489,0,0
67211,gate_30,80,1,0
67212,gate_30,262,0,0
67213,gate_30,148,0,0
67214,gate_30,63,1,0
67215,gate_40,156,0,0
67216,gate_30,404,1,0
67217,gate_40,181,0,0
67218,gate_30,546,1,1
67219,gate_40,210,0,0
67220,gate_40,470,0,1
67221,gate_40,264,0,0
67222,gate_40,87,0,0
67223,gate_30,153,1,1
67224,gate_30,231,0,0
67225,gate_40,266,1,0
67226,gate_40,182,0,0
67227,gate_30,243,0,0
67228,gate_30,169,0,1
67229,gate_30,135,1,0
67230,gate_30,193,1,1
67231,gate_40,234,1,0
67232,gate_30,504,0,0
67233,gate_30,248,1,0
67234,gate_40,208,1,1
67235,gate_30,118,1,0
67236,gate_30,395,0,1
67237,gate_30,335,1,0
67238,gate_40,202,1,0
67239,gate_40,166,1,0
67240,gate_30,232,1,0
67241,gate_40,342,1,0
67242,gate_40,66,0,0
67243,gate_30,133,1,0
67244,gate_40,232,1,0
67245,gate_30,297,0,0
67246,gate_40,141,1,0
67247,gate_30,137,0,0
67248,gate_30,453,0,0
67249,gate_40,63,1,0
67250,gate_30,499,1,0
67251,gate_40,192,0,0
67252,gate_40,329,1,0
67253,gate_30,362,1,0
67254,gate_40,295,0,0
67255,gate_30,241,0,1
67256,gate_40,321,0,0
67257,gate_40,314,1,0
67258,gate_30,160,0,1
67259,gate_30,163,0,1
67260,gate_30,180,1,0
67261,gate_40,423,0,0
67262,gate_40,153,1,0
67263,gate_40,317,0,0
67264,gate_30,286,1,1
67265,gate_30,127,0,0
67266,gate_30,138,1,0
67267,gate_40,468,0,0
67268,gate_30,144,0,0
67269,gate_30,429,1,0
67270,gate_40,458,1,0
67271,gate_30,239,1,0
67272,gate_30,49,1,0
67273,gate_40,358,1,0
67274,gate_40,145,0,0
67275,gate_30,277,1,1
67276,gate_40,390,0,0
67277,gate_40,157,0,0
67278,gate_40,369,1,1
67279,gate_30,326,1,0
67280,gate_40,339,1,0
67281,gate_40,473,1,0
67282,gate_40,162,0,0
67283,gate_40,143,1,1
67284,gate_40,496,1,0
67285,gate_40,329,1,0
67286,gate_40,913,1,0
67287,gate_40,163,0,0
67288,gate_40,254,1,0
67289,gate_30,305,1,0
67290,gate_40,290,1,0
67291,gate_40,266,1,0
67292,gate_30,226,1,1
67293,gate_30,110,0,0
67294,gate_30,263,0,1
67295,gate_40,359,0,0
67296,gate_40,348,1,0
67297,gate_30,205,0,0
67298,gate_40,265,0,0
67299,gate_30,231,1,0
67300,gate_40,345,1,0
67301,gate_40,147,1,0
67302,gate_30,367,0,0
67303,gate_30,138,0,0
67304,gate_30,213,0,1
67305,gate_30,155,0,0
67306,gate_40,277,1,0
67307,gate_30,281,0,1
67308,gate_40,33,1,1
67309,gate_40,100,0,1
67310,gate_30,121,1,0
67311,gate_40,205,0,0
67312,gate_40,59,0,0
67313,gate_30,224,0,0
67314,gate_40,229,1,0
67315,gate_30,357,0,0
67316,gate_30,308,1,0
67317,gate_30,108,1,0
67318,gate_30,145,0,1
67319,gate_30,162,0,0
67320,gate_40,318,1,0
67321,gate_40,388,1,0
67322,gate_40,296,0,1
67323,gate_40,158,1,1
67324,gate_40,199,1,1
67325,gate_30,398,1,0
67326,gate_30,556,0,1
67327,gate_40,257,0,0
67328,gate_40,212,0,0
67329,gate_30,249,1,0
67330,gate_30,91,0,0
67331,gate_40,409,0,0
67332,gate_30,259,1,0
67333,gate_30,137,1,0
67334,gate_40,76,1,0
67335,gate_40,340,1,0
67336,gate_30,253,0,0
67337,gate_40,206,1,1
67338,gate_30,252,1,0
67339,gate_40,361,0,1
67340,gate_40,400,0,0
67341,gate_30,272,0,1
67342,gate_40,142,0,0
67343,gate_30,358,1,0
67344,gate_40,231,0,0
67345,gate_40,224,0,0
67346,gate_30,166,1,1
67347,gate_40,112,1,0
67348,gate_30,309,1,0
67349,gate_40,136,1,0
67350,gate_30,219,0,1
67351,gate_40,147,0,0
67352,gate_30,232,0,0
67353,gate_40,290,1,0
67354,gate_40,224,0,0
67355,gate_30,346,0,0
67356,gate_30,170,0,0
67357,gate_40,340,1,0
67358,gate_40,313,1,0
67359,gate_40,360,0,0
67360,gate_40,150,1,0
67361,gate_30,145,1,0
67362,gate_40,272,1,1
67363,gate_40,272,0,0
67364,gate_30,187,0,1
67365,gate_30,215,0,0
67366,gate_30,280,0,0
67367,gate_40,111,0,0
67368,gate_30,1041,0,0
67369,gate_30,168,1,0
67370,gate_30,241,0,0
67371,gate_30,215,1,0
67372,gate_30,206,1,0
67373,gate_30,170,0,1
67374,gate_30,219,0,0
67375,gate_40,274,0,0
67376,gate_30,587,0,1
67377,gate_30,140,1,0
67378,gate_40,231,0,0
67379,gate_40,249,1,0
67380,gate_40,104,0,0
67381,gate_30,98,0,0
67382,gate_30,485,1,0
67383,gate_40,330,1,0
67384,gate_30,223,1,0
67385,gate_40,129,0,0
67386,gate_40,228,1,0
67387,gate_40,298,0,1
67388,gate_40,151,0,0
67389,gate_40,215,0,0
67390,gate_30,369,1,0
67391,gate_30,358,1,0
67392,gate_30,158,1,1
67393,gate_40,62,0,0
67394,gate_30,133,1,0
67395,gate_30,188,1,0
67396,gate_40,81,0,0
67397,gate_30,131,1,0
67398,gate_30,97,0,0
67399,gate_40,132,1,1
67400,gate_40,346,0,0
67401,gate_30,171,0,0
67402,gate_30,425,1,1
67403,gate_30,99,1,1
67404,gate_40,111,1,1
67405,gate_30,196,0,0
67406,gate_40,286,0,0
67407,gate_30,243,0,1
67408,gate_40,76,0,0
67409,gate_40,182,1,0
67410,gate_30,289,1,0
67411,gate_40,230,0,0
67412,gate_30,364,1,0
67413,gate_30,222,1,1
67414,gate_30,244,1,0
67415,gate_30,229,0,0
67416,gate_30,225,1,1
67417,gate_30,217,0,0
67418,gate_40,142,0,0
67419,gate_40,109,0,0
67420,gate_40,207,0,0
67421,gate_30,193,0,0
67422,gate_30,261,0,1
67423,gate_30,215,0,0
67424,gate_30,331,0,0
67425,gate_30,327,0,0
67426,gate_40,340,0,0
67427,gate_30,347,1,0
67428,gate_40,179,0,0
67429,gate_30,53,0,1
67430,gate_40,149,1,0
67431,gate_40,166,0,0
67432,gate_30,149,1,1
67433,gate_40,201,1,0
67434,gate_40,107,0,0
67435,gate_40,283,0,0
67436,gate_40,245,1,0
67437,gate_40,252,1,0
67438,gate_30,244,1,0
67439,gate_40,274,0,0
67440,gate_40,242,1,0
67441,gate_40,84,1,0
67442,gate_40,187,0,0
67443,gate_30,382,1,1
67444,gate_40,300,0,0
67445,gate_40,470,0,0
67446,gate_40,68,0,0
67447,gate_30,153,1,1
67448,gate_40,164,0,0
67449,gate_30,248,0,0
67450,gate_40,227,1,1
67451,gate_30,154,0,0
67452,gate_40,175,1,0
67453,gate_30,118,0,0
67454,gate_30,200,1,0
67455,gate_40,289,1,0
67456,gate_40,92,1,0
67457,gate_40,303,0,1
67458,gate_30,121,1,0
67459,gate_40,246,0,1
67460,gate_40,525,1,0
67461,gate_40,277,1,0
67462,gate_40,131,1,1
67463,gate_40,238,1,1
67464,gate_40,112,1,0
67465,gate_30,151,0,0
67466,gate_40,492,1,1
67467,gate_40,113,1,0
67468,gate_30,284,0,0
67469,gate_40,173,1,0
67470,gate_40,341,0,1
67471,gate_30,166,1,0
67472,gate_40,290,1,0
67473,gate_30,223,0,0
67474,gate_30,260,0,0
67475,gate_30,99,1,0
67476,gate_40,408,1,1
67477,gate_40,343,0,0
67478,gate_40,134,0,1
67479,gate_40,327,0,1
67480,gate_30,360,0,0
67481,gate_40,200,0,0
67482,gate_30,319,0,0
67483,gate_40,505,1,1
67484,gate_40,311,1,0
67485,gate_30,120,1,1
67486,gate_40,213,1,1
67487,gate_30,219,1,1
67488,gate_40,72,1,0
67489,gate_40,304,0,0
67490,gate_30,329,0,1
67491,gate_40,214,1,0
67492,gate_30,144,0,0
67493,gate_40,261,0,0
67494,gate_40,143,0,0
67495,gate_40,209,1,0
67496,gate_40,270,1,0
67497,gate_40,276,1,1
67498,gate_40,363,1,0
67499,gate_40,335,1,0
67500,gate_30,201,0,0
67501,gate_40,190,1,0
67502,gate_30,340,1,0
67503,gate_40,314,1,0
67504,gate_30,407,0,0
67505,gate_30,206,0,0
67506,gate_40,280,1,0
67507,gate_40,77,0,0
67508,gate_40,295,1,1
67509,gate_30,301,0,0
67510,gate_30,314,0,0
67511,gate_40,253,1,1
67512,gate_40,157,0,0
67513,gate_40,203,1,0
67514,gate_30,428,1,0
67515,gate_30,244,1,0
67516,gate_30,220,0,0
67517,gate_30,312,1,0
67518,gate_40,257,0,0
67519,gate_30,132,1,0
67520,gate_40,392,0,0
67521,gate_30,225,0,0
67522,gate_40,134,0,0
67523,gate_40,282,1,0
67524,gate_30,312,0,0
67525,gate_30,162,1,0
67526,gate_30,575,0,0
67527,gate_30,429,0,0
67528,gate_30,358,1,1
67529,gate_30,258,0,0
67530,gate_40,269,1,0
67531,gate_30,247,1,0
67532,gate_40,227,1,0
67533,gate_30,394,0,0
67534,gate_40,229,0,0
67535,gate_40,296,0,1
67536,gate_30,459,1,1
67537,gate_40,453,1,1
67538,gate_30,191,1,0
67539,gate_30,290,1,0
67540,gate_40,163,1,0
67541,gate_30,521,1,1
67542,gate_30,177,1,0
67543,gate_40,409,1,0
67544,gate_40,169,0,1
67545,gate_30,293,0,0
67546,gate_30,346,1,0
67547,gate_30,160,0,0
67548,gate_30,269,0,1
67549,gate_40,449,1,0
67550,gate_40,146,0,0
67551,gate_30,449,0,0
67552,gate_30,114,0,0
67553,gate_40,186,0,0
67554,gate_30,345,0,0
67555,gate_40,85,1,1
67556,gate_30,331,0,1
67557,gate_30,299,1,0
67558,gate_30,141,1,0
67559,gate_30,319,1,0
67560,gate_40,287,1,0
67561,gate_30,398,1,0
67562,gate_30,57,1,0
67563,gate_30,208,1,1
67564,gate_30,301,0,0
67565,gate_30,231,1,0
67566,gate_40,224,1,1
67567,gate_40,515,1,0
67568,gate_40,329,1,0
67569,gate_40,74,1,0
67570,gate_30,201,1,0
67571,gate_40,117,0,0
67572,gate_40,196,0,0
67573,gate_30,86,0,0
67574,gate_40,505,1,0
67575,gate_40,387,0,0
67576,gate_30,267,1,0
67577,gate_40,222,0,0
67578,gate_40,533,1,0
67579,gate_30,315,1,0
67580,gate_40,383,0,0
67581,gate_30,140,0,0
67582,gate_30,275,1,0
67583,gate_30,178,1,0
67584,gate_40,307,1,1
67585,gate_30,73,0,0
67586,gate_40,182,0,1
67587,gate_40,227,0,0
67588,gate_40,147,0,0
67589,gate_30,164,1,0
67590,gate_30,135,0,0
67591,gate_30,204,0,1
67592,gate_40,243,0,0
67593,gate_40,429,1,1
67594,gate_40,192,0,0
67595,gate_30,89,0,1
67596,gate_30,485,1,0
67597,gate_40,367,1,0
67598,gate_40,254,0,0
67599,gate_40,209,1,0
67600,gate_30,115,1,0
67601,gate_30,427,0,0
67602,gate_30,42,0,1
67603,gate_30,210,0,0
67604,gate_30,146,0,0
67605,gate_30,119,1,0
67606,gate_40,135,0,0
67607,gate_40,543,0,1
67608,gate_30,279,1,0
67609,gate_40,153,1,0
67610,gate_30,134,1,1
67611,gate_40,297,1,0
67612,gate_30,308,1,0
67613,gate_40,283,1,0
67614,gate_40,278,0,1
67615,gate_30,129,1,0
67616,gate_30,165,1,0
67617,gate_40,357,1,0
67618,gate_40,340,1,0
67619,gate_30,140,1,0
67620,gate_30,360,0,0
67621,gate_30,205,0,0
67622,gate_40,220,0,1
67623,gate_40,302,0,1
67624,gate_30,264,0,0
67625,gate_30,200,1,0
67626,gate_30,130,1,1
67627,gate_30,232,0,0
67628,gate_40,181,1,0
67629,gate_40,396,0,0
67630,gate_30,307,0,1
67631,gate_40,379,1,1
67632,gate_40,176,1,0
67633,gate_30,349,0,1
67634,gate_40,194,1,0
67635,gate_40,99,1,0
67636,gate_30,581,0,0
67637,gate_40,266,1,0
67638,gate_40,297,1,0
67639,gate_30,409,1,0
67640,gate_40,129,1,0
67641,gate_40,376,0,0
67642,gate_30,178,1,1
67643,gate_30,349,1,0
67644,gate_40,175,1,0
67645,gate_40,419,0,0
67646,gate_40,410,0,1
67647,gate_40,420,1,0
67648,gate_40,249,0,0
67649,gate_40,177,1,0
67650,gate_40,227,0,0
67651,gate_30,224,1,1
67652,gate_40,150,1,0
67653,gate_30,173,0,0
67654,gate_30,154,0,1
67655,gate_40,126,1,0
67656,gate_30,148,1,0
67657,gate_40,273,0,0
67658,gate_30,229,1,0
67659,gate_30,154,1,0
67660,gate_40,131,0,0
67661,gate_30,203,0,1
67662,gate_40,152,1,1
67663,gate_40,370,1,0
67664,gate_40,585,1,0
67665,gate_30,329,1,0
67666,gate_40,395,1,1
67667,gate_30,82,1,1
67668,gate_40,432,1,0
67669,gate_30,163,1,1
67670,gate_30,68,1,0
67671,gate_30,377,0,0
67672,gate_30,133,1,1
67673,gate_40,112,1,1
67674,gate_30,290,1,1
67675,gate_30,201,0,0
67676,gate_40,117,1,0
67677,gate_40,335,0,0
67678,gate_40,169,0,1
67679,gate_30,432,1,0
67680,gate_40,127,0,0
67681,gate_40,113,0,0
67682,gate_40,421,1,0
67683,gate_40,317,0,0
67684,gate_40,284,0,1
67685,gate_40,209,1,0
67686,gate_30,129,1,1
67687,gate_30,383,1,1
67688,gate_30,169,1,1
67689,gate_40,380,1,0
67690,gate_40,228,1,0
67691,gate_30,183,0,0
67692,gate_40,107,1,0
67693,gate_40,247,1,1
67694,gate_30,350,0,0
67695,gate_30,347,0,1
67696,gate_40,280,0,0
67697,gate_30,147,0,0
67698,gate_40,143,1,1
67699,gate_30,357,0,0
67700,gate_40,203,1,0
67701,gate_40,240,1,0
67702,gate_40,381,1,0
67703,gate_40,398,0,0
67704,gate_30,160,0,0
67705,gate_40,186,0,1
67706,gate_30,267,0,0
67707,gate_40,145,0,0
67708,gate_30,161,0,0
67709,gate_30,435,1,0
67710,gate_30,219,0,0
67711,gate_30,232,1,0
67712,gate_40,186,0,1
67713,gate_30,390,1,0
67714,gate_40,419,1,0
67715,gate_40,215,0,0
67716,gate_40,309,1,0
67717,gate_40,86,0,0
67718,gate_30,226,1,1
67719,gate_40,143,0,0
67720,gate_30,677,0,1
67721,gate_30,316,1,0
67722,gate_40,330,1,0
67723,gate_40,178,0,0
67724,gate_30,310,0,1
67725,gate_30,241,1,0
67726,gate_40,94,1,0
67727,gate_30,332,1,1
67728,gate_30,271,1,0
67729,gate_30,209,0,0
67730,gate_30,233,1,0
67731,gate_40,398,1,0
67732,gate_30,135,0,0
67733,gate_30,265,1,1
67734,gate_40,313,0,1
67735,gate_40,396,1,0
67736,gate_30,193,1,0
67737,gate_30,257,0,0
67738,gate_40,183,0,0
67739,gate_40,202,0,1
67740,gate_40,296,0,1
67741,gate_30,191,0,0
67742,gate_40,208,1,1
67743,gate_40,164,0,0
67744,gate_40,171,1,0
67745,gate_30,131,0,0
67746,gate_30,230,1,1
67747,gate_30,269,1,1
67748,gate_30,416,0,0
67749,gate_30,217,1,0
67750,gate_30,241,0,0
67751,gate_30,291,1,0
67752,gate_40,271,1,0
67753,gate_40,209,1,0
67754,gate_30,126,1,0
67755,gate_40,269,0,1
67756,gate_30,449,0,0
67757,gate_40,133,1,0
67758,gate_40,192,1,0
67759,gate_40,143,0,0
67760,gate_30,174,1,0
67761,gate_40,274,0,0
67762,gate_40,86,0,0
67763,gate_40,191,1,1
67764,gate_40,511,0,1
67765,gate_30,388,1,1
67766,gate_40,256,1,0
67767,gate_40,104,1,0
67768,gate_30,278,1,0
67769,gate_40,221,1,1
67770,gate_30,84,1,0
67771,gate_40,341,1,0
67772,gate_30,91,1,0
67773,gate_40,371,0,0
67774,gate_30,77,1,0
67775,gate_30,224,1,0
67776,gate_40,245,1,0
67777,gate_30,201,1,1
67778,gate_40,118,0,0
67779,gate_30,258,0,0
67780,gate_30,129,0,0
67781,gate_40,160,1,0
67782,gate_40,103,0,1
67783,gate_40,177,1,0
67784,gate_40,128,0,0
67785,gate_40,186,0,0
67786,gate_30,550,0,0
67787,gate_30,217,1,0
67788,gate_30,288,1,0
67789,gate_30,274,0,0
67790,gate_30,309,0,1
67791,gate_30,300,1,0
67792,gate_30,262,0,0
67793,gate_30,353,0,0
67794,gate_30,162,0,0
67795,gate_40,219,1,0
67796,gate_40,159,0,0
67797,gate_40,351,0,1
67798,gate_40,134,0,1
67799,gate_30,234,1,0
67800,gate_40,145,1,1
67801,gate_30,383,1,0
67802,gate_30,621,1,0
67803,gate_30,280,1,0
67804,gate_40,451,1,0
67805,gate_30,263,0,0
67806,gate_40,406,1,1
67807,gate_30,172,0,0
67808,gate_40,195,1,0
67809,gate_30,405,0,0
67810,gate_30,107,1,0
67811,gate_30,186,1,1
67812,gate_40,225,0,0
67813,gate_40,171,1,0
67814,gate_30,434,1,0
67815,gate_30,83,0,1
67816,gate_40,127,1,0
67817,gate_40,222,0,1
67818,gate_30,337,1,1
67819,gate_30,127,1,0
67820,gate_30,211,1,0
67821,gate_30,255,1,0
67822,gate_30,256,1,1
67823,gate_30,405,1,0
67824,gate_40,217,1,0
67825,gate_40,237,0,0
67826,gate_40,205,1,1
67827,gate_30,442,1,1
67828,gate_40,506,0,0
67829,gate_30,535,1,1
67830,gate_30,530,1,0
67831,gate_40,142,0,1
67832,gate_40,167,1,0
67833,gate_30,310,1,0
67834,gate_30,465,1,0
67835,gate_30,202,0,0
67836,gate_40,427,1,1
67837,gate_30,221,1,1
67838,gate_30,338,1,0
67839,gate_30,157,0,1
67840,gate_30,176,0,0
67841,gate_30,425,0,0
67842,gate_40,200,0,0
67843,gate_30,199,1,0
67844,gate_30,75,0,0
67845,gate_30,128,0,0
67846,gate_30,448,1,0
67847,gate_30,291,0,0
67848,gate_30,424,0,0
67849,gate_30,513,1,1
67850,gate_40,151,1,0
67851,gate_40,184,0,0
67852,gate_40,207,1,1
67853,gate_40,323,1,0
67854,gate_40,363,1,0
67855,gate_40,407,1,1
67856,gate_30,260,0,0
67857,gate_30,293,1,1
67858,gate_40,253,1,0
67859,gate_40,79,1,0
67860,gate_30,292,0,1
67861,gate_40,454,0,0
67862,gate_30,110,0,0
67863,gate_30,134,0,0
67864,gate_40,200,0,0
67865,gate_40,250,1,0
67866,gate_30,239,1,0
67867,gate_40,243,1,0
67868,gate_30,239,1,0
67869,gate_40,88,1,0
67870,gate_30,279,1,0
67871,gate_30,134,0,0
67872,gate_40,267,1,0
67873,gate_30,479,0,1
67874,gate_30,205,1,0
67875,gate_30,43,0,0
67876,gate_40,203,0,1
67877,gate_40,95,0,0
67878,gate_30,192,0,1
67879,gate_30,474,1,0
67880,gate_40,112,1,0
67881,gate_30,197,1,1
67882,gate_40,307,0,0
67883,gate_30,275,0,0
67884,gate_40,121,1,0
67885,gate_30,395,0,0
67886,gate_40,402,0,0
67887,gate_40,200,1,0
67888,gate_30,191,1,0
67889,gate_40,326,0,0
67890,gate_30,315,1,0
67891,gate_30,120,0,0
67892,gate_30,173,0,1
67893,gate_30,108,0,0
67894,gate_40,388,0,1
67895,gate_30,292,0,0
67896,gate_40,137,0,0
67897,gate_30,459,1,0
67898,gate_40,271,1,0
67899,gate_30,789,1,0
67900,gate_40,117,0,0
67901,gate_30,343,1,0
67902,gate_40,344,1,1
67903,gate_40,420,1,1
67904,gate_30,209,1,0
67905,gate_40,531,1,1
67906,gate_30,213,0,1
67907,gate_40,545,1,0
67908,gate_40,382,1,0
67909,gate_40,176,1,0
67910,gate_40,147,1,0
67911,gate_30,415,0,0
67912,gate_30,101,0,0
67913,gate_30,300,0,0
67914,gate_30,145,0,0
67915,gate_40,209,1,0
67916,gate_40,319,0,1
67917,gate_40,66,1,0
67918,gate_40,158,0,0
67919,gate_40,135,1,1
67920,gate_40,415,0,0
67921,gate_30,315,0,0
67922,gate_30,77,0,0
67923,gate_40,475,0,0
67924,gate_40,284,1,0
67925,gate_40,139,0,0
67926,gate_40,256,0,1
67927,gate_40,387,1,0
67928,gate_40,240,0,0
67929,gate_40,220,1,0
67930,gate_30,76,1,1
67931,gate_30,198,0,0
67932,gate_40,240,0,0
67933,gate_40,127,1,1
67934,gate_40,59,1,0
67935,gate_30,172,1,1
67936,gate_40,454,0,0
67937,gate_40,223,0,0
67938,gate_40,113,0,0
67939,gate_40,102,1,0
67940,gate_40,302,1,1
67941,gate_30,354,0,0
67942,gate_40,542,1,0
67943,gate_30,212,1,0
67944,gate_30,342,1,0
67945,gate_30,224,0,0
67946,gate_40,313,1,0
67947,gate_30,320,1,0
67948,gate_40,264,0,1
67949,gate_40,162,0,0
67950,gate_30,237,0,0
67951,gate_30,173,0,0
67952,gate_30,304,1,0
67953,gate_30,189,1,0
67954,gate_40,201,0,0
67955,gate_40,306,0,0
67956,gate_40,344,1,0
67957,gate_40,164,1,0
67958,gate_30,223,0,0
67959,gate_30,156,1,1
67960,gate_30,263,0,0
67961,gate_30,276,1,0
67962,gate_30,260,1,0
67963,gate_40,124,0,0
67964,gate_40,221,1,0
67965,gate_40,128,1,1
67966,gate_30,168,1,0
67967,gate_40,294,1,0
67968,gate_30,118,0,1
67969,gate_40,100,0,0
67970,gate_30,91,0,0
67971,gate_30,118,1,1
67972,gate_30,146,1,0
67973,gate_40,164,0,0
67974,gate_30,372,1,1
67975,gate_40,114,1,1
67976,gate_40,270,1,0
67977,gate_30,107,1,1
67978,gate_30,296,1,0
67979,gate_40,365,0,1
67980,gate_30,158,1,0
67981,gate_40,418,0,0
67982,gate_40,360,1,1
67983,gate_30,180,1,0
67984,gate_40,261,1,0
67985,gate_40,458,1,1
67986,gate_40,150,0,0
67987,gate_30,155,1,1
67988,gate_40,187,0,0
67989,gate_40,262,0,1
67990,gate_30,253,0,0
67991,gate_30,274,1,1
67992,gate_40,262,1,0
67993,gate_40,370,0,1
67994,gate_30,249,0,0
67995,gate_40,112,0,0
67996,gate_30,316,1,0
67997,gate_30,98,0,1
67998,gate_30,277,0,0
67999,gate_40,93,1,0
68000,gate_30,386,1,0
68001,gate_40,160,0,1
68002,gate_40,162,0,0
68003,gate_40,122,0,0
68004,gate_40,292,1,0
68005,gate_30,266,1,0
68006,gate_40,111,1,1
68007,gate_30,161,0,0
68008,gate_40,205,0,0
68009,gate_30,293,1,0
68010,gate_40,366,0,0
68011,gate_40,111,1,0
68012,gate_30,215,1,0
68013,gate_40,181,1,0
68014,gate_30,229,1,0
68015,gate_30,407,0,1
68016,gate_30,302,1,1
68017,gate_30,227,0,0
68018,gate_30,225,0,0
68019,gate_40,292,0,0
68020,gate_40,203,1,0
68021,gate_30,208,0,0
68022,gate_30,404,1,0
68023,gate_40,54,1,0
68024,gate_30,254,1,1
68025,gate_40,117,0,0
68026,gate_30,213,1,1
68027,gate_40,430,1,0
68028,gate_30,392,1,1
68029,gate_30,162,1,0
68030,gate_30,40,0,1
68031,gate_40,302,1,0
68032,gate_30,211,1,0
68033,gate_40,160,0,0
68034,gate_30,404,1,1
68035,gate_40,126,0,1
68036,gate_40,139,1,0
68037,gate_30,228,0,0
68038,gate_30,399,1,0
68039,gate_30,360,1,0
68040,gate_30,239,1,0
68041,gate_40,436,0,0
68042,gate_30,661,1,1
68043,gate_40,319,0,0
68044,gate_40,246,0,0
68045,gate_30,135,1,0
68046,gate_30,108,1,0
68047,gate_30,185,0,0
68048,gate_30,463,0,0
68049,gate_40,156,0,0
68050,gate_40,178,0,1
68051,gate_30,175,0,0
68052,gate_30,310,1,0
68053,gate_30,254,0,0
68054,gate_30,183,1,0
68055,gate_30,113,0,0
68056,gate_30,267,0,1
68057,gate_30,486,0,0
68058,gate_30,279,0,0
68059,gate_30,153,0,0
68060,gate_40,180,0,0
68061,gate_30,166,1,0
68062,gate_40,259,1,0
68063,gate_40,246,1,0
68064,gate_40,187,1,0
68065,gate_30,194,1,0
68066,gate_30,49,1,0
68067,gate_40,167,1,0
68068,gate_40,329,1,0
68069,gate_30,151,0,0
68070,gate_30,228,1,0
68071,gate_40,178,1,0
68072,gate_40,577,1,1
68073,gate_40,340,0,0
68074,gate_30,323,0,0
68075,gate_30,214,0,0
68076,gate_40,236,1,0
68077,gate_30,229,1,0
68078,gate_40,338,1,1
68079,gate_30,164,1,1
68080,gate_30,286,0,0
68081,gate_30,355,1,0
68082,gate_30,273,1,1
68083,gate_30,273,0,1
68084,gate_40,285,0,0
68085,gate_30,246,1,0
68086,gate_30,100,1,0
68087,gate_30,252,0,0
68088,gate_30,202,1,0
68089,gate_40,215,1,0
68090,gate_40,115,0,0
68091,gate_40,195,1,0
68092,gate_40,270,0,1
68093,gate_30,307,0,0
68094,gate_30,294,1,0
68095,gate_40,369,1,0
68096,gate_30,417,1,1
68097,gate_40,390,0,0
68098,gate_30,279,0,0
68099,gate_40,316,0,0
68100,gate_40,113,1,0
68101,gate_30,103,0,1
68102,gate_30,184,1,0
68103,gate_30,291,1,1
68104,gate_30,321,1,0
68105,gate_30,98,1,0
68106,gate_30,148,1,0
68107,gate_40,149,1,1
68108,gate_40,257,1,0
68109,gate_30,297,0,0
68110,gate_40,193,1,0
68111,gate_30,297,0,0
68112,gate_30,288,1,0
68113,gate_40,156,0,0
68114,gate_30,242,0,0
68115,gate_40,248,0,0
68116,gate_30,316,0,0
68117,gate_40,190,1,0
68118,gate_40,250,0,0
68119,gate_30,145,0,0
68120,gate_30,288,1,0
68121,gate_30,233,0,0
68122,gate_40,277,0,0
68123,gate_30,230,1,1
68124,gate_40,182,0,0
68125,gate_30,99,1,0
68126,gate_30,206,1,0
68127,gate_30,281,1,0
68128,gate_30,581,1,0
68129,gate_30,160,1,0
68130,gate_30,210,0,0
68131,gate_40,106,1,0
68132,gate_40,127,1,0
68133,gate_30,204,1,1
68134,gate_30,486,1,0
68135,gate_30,309,1,0
68136,gate_30,281,0,0
68137,gate_40,172,1,0
68138,gate_40,167,0,0
68139,gate_40,283,1,0
68140,gate_40,509,0,0
68141,gate_40,195,1,1
68142,gate_30,204,1,0
68143,gate_30,248,1,0
68144,gate_30,74,1,0
68145,gate_40,177,0,0
68146,gate_40,194,1,0
68147,gate_30,307,0,0
68148,gate_30,311,1,0
68149,gate_40,297,1,1
68150,gate_40,93,0,0
68151,gate_40,112,0,0
68152,gate_30,242,0,0
68153,gate_30,145,1,1
68154,gate_40,464,1,0
68155,gate_30,269,0,1
68156,gate_30,143,0,1
68157,gate_40,225,1,0
68158,gate_40,257,0,0
68159,gate_30,188,1,0
68160,gate_30,265,1,1
68161,gate_30,359,1,0
68162,gate_30,266,0,0
68163,gate_40,215,0,0
68164,gate_40,158,1,0
68165,gate_40,194,1,1
68166,gate_40,175,0,1
68167,gate_30,223,0,1
68168,gate_30,273,1,0
68169,gate_40,369,1,1
68170,gate_40,253,0,0
68171,gate_40,288,1,1
68172,gate_40,178,1,0
68173,gate_30,229,1,0
68174,gate_30,536,1,1
68175,gate_40,286,1,0
68176,gate_30,262,1,0
68177,gate_40,196,1,0
68178,gate_40,478,0,0
68179,gate_40,305,0,1
68180,gate_30,265,1,0
68181,gate_40,104,0,0
68182,gate_40,279,0,1
68183,gate_40,352,1,0
68184,gate_30,246,0,1
68185,gate_40,169,1,0
68186,gate_40,176,1,0
68187,gate_30,422,0,0
68188,gate_40,251,1,0
68189,gate_40,134,0,0
68190,gate_30,209,1,1
68191,gate_30,160,1,0
68192,gate_40,106,1,0
68193,gate_30,164,0,0
68194,gate_40,430,0,0
68195,gate_30,406,1,0
68196,gate_40,350,1,0
68197,gate_30,256,1,0
68198,gate_30,268,1,0
68199,gate_30,173,0,0
68200,gate_40,310,1,0
68201,gate_40,207,0,0
68202,gate_30,457,0,0
68203,gate_30,119,1,0
68204,gate_40,298,1,0
