transaction_id,player_id,transaction_date,item_name,item_category,price_usd,platform,country
TXN00016201,P146639,2024-09-22,weekly_bundle,bundle,3.99,iOS,US
TXN00007198,P066221,2024-09-22,extra_lives,consumable,1.99,iOS,DE
TXN00025791,P230812,2024-09-22,gem_pack_small,currency,0.99,Android,KR
TXN00028106,P252048,2024-09-22,gem_pack_medium,currency,2.5,Android,UK
TXN00019318,P174224,2024-09-22,energy_refill,consumable,0.99,Android,UK
TXN00016205,P146639,2024-09-22,gem_pack_medium,currency,4.99,iOS,US
TXN00003482,P032245,2024-09-22,weekly_bundle,bundle,3.99,iOS,UK
TXN00016208,P146639,2024-09-22,energy_refill,consumable,0.99,iOS,US
TXN00011261,P101590,2024-09-22,weekly_bundle,bundle,4.99,iOS,KR
TXN00001319,P012557,2024-09-22,weekly_bundle,bundle,4.99,Android,UK
TXN00001881,P017139,2024-09-22,gem_pack_small,currency,0.99,Android,US
TXN00030869,P276731,2024-09-22,gem_pack_small,currency,0.99,Android,DE
TXN00007659,P070830,2024-09-22,starter_bundle,bundle,2.99,iOS,CN
TXN00001894,P017145,2024-09-22,battle_pass,subscription,9.99,Android,US
TXN00008144,P075233,2024-09-23,extra_lives,consumable,1.99,Android,DE
TXN00024249,P218009,2024-09-23,starter_bundle,bundle,2.99,Android,MX
TXN00001192,P011308,2024-09-23,vip_pass,subscription,14.99,iOS,UK
TXN00006494,P059240,2024-09-23,energy_refill,consumable,0.79,iOS,UK
TXN00013322,P119744,2024-09-23,cosmetic_skin_2,cosmetic,9.99,Android,DE
TXN00008142,P075233,2024-09-23,starter_bundle,bundle,1.5,Android,DE
TXN00006493,P059240,2024-09-23,vip_pass,subscription,14.99,iOS,UK
TXN00012997,P116989,2024-09-23,monthly_bundle,bundle,9.99,Android,UK
TXN00003010,P028043,2024-09-23,epic_chest,lootbox,7.99,iOS,JP
TXN00028001,P250848,2024-09-23,gem_pack_medium,currency,4.99,Android,CN
TXN00022776,P205029,2024-09-23,gem_pack_small,currency,0.99,iOS,UK
TXN00007875,P072623,2024-09-23,gem_pack_medium,currency,3.99,iOS,US
TXN00025508,P228661,2024-09-23,gem_pack_medium,currency,4.99,Android,IN
TXN00020098,P180499,2024-09-23,gem_pack_large,currency,9.99,iOS,CN
TXN00019875,P178803,2024-09-23,speed_boost,consumable,2.99,Android,CA
TXN00027749,P248370,2024-09-23,battle_pass,subscription,9.99,iOS,TW
TXN00030544,P273769,2024-09-23,gem_pack_medium,currency,4.99,iOS,SG
TXN00001042,P009894,2024-09-23,starter_bundle,bundle,2.99,Android,KR
TXN00006374,P058382,2024-09-23,gem_pack_medium,currency,4.99,iOS,US
TXN00014788,P134010,2024-09-23,extra_lives,consumable,1.99,Android,TW
TXN00002868,P026771,2024-09-23,weekly_bundle,bundle,4.99,iOS,US
TXN00010700,P096954,2024-09-23,weekly_bundle,bundle,4.99,iOS,JP
TXN00006282,P057352,2024-09-23,battle_pass,subscription,9.99,Android,ID
TXN00026777,P239198,2024-09-23,battle_pass,subscription,9.99,Android,US
TXN00001187,P011308,2024-09-23,gem_pack_small,currency,0.79,iOS,UK
TXN00030503,P273312,2024-09-23,shield_pack,consumable,3.99,Android,US
TXN00001060,P010123,2024-09-23,gem_pack_medium,currency,4.99,Android,MX
TXN00018452,P166841,2024-09-23,cosmetic_skin_2,cosmetic,9.99,Android,BR
TXN00006237,P057109,2024-09-23,speed_boost,consumable,1.5,Android,TW
TXN00020532,P184557,2024-09-23,cosmetic_skin_1,cosmetic,2.5,iOS,JP
TXN00019871,P178698,2024-09-23,extra_lives,consumable,1.99,iOS,KR
TXN00033956,P304413,2024-09-23,shield_pack,consumable,3.99,iOS,JP
TXN00002355,P021876,2024-09-23,cosmetic_skin_1,cosmetic,4.99,Android,FR
TXN00022950,P206788,2024-09-23,cosmetic_skin_2,cosmetic,9.99,iOS,US
TXN00022107,P199104,2024-09-23,weekly_bundle,bundle,4.99,iOS,CN
TXN00012343,P111242,2024-09-23,gem_pack_medium,currency,4.99,iOS,MX
TXN00031123,P278804,2024-09-23,weekly_bundle,bundle,4.99,Android,BR
TXN00002055,P018885,2024-09-23,season_pass,subscription,19.99,iOS,CA
TXN00012890,P116042,2024-09-23,gem_pack_medium,currency,4.99,Android,TW
TXN00023480,P211324,2024-09-23,extra_lives,consumable,1.99,Android,DE
TXN00019491,P175563,2024-09-23,gem_pack_small,currency,0.99,Android,MX
TXN00020890,P187798,2024-09-23,starter_bundle,bundle,2.99,iOS,SG
TXN00029181,P261475,2024-09-23,shield_pack,consumable,3.19,iOS,US
TXN00017026,P153871,2024-09-23,monthly_bundle,bundle,7.99,iOS,UK
TXN00026919,P240833,2024-09-23,gem_pack_medium,currency,4.99,Android,KR
TXN00024740,P222273,2024-09-23,shield_pack,consumable,3.99,iOS,CA
TXN00025404,P227824,2024-09-23,gem_pack_ultra,currency,79.99,Android,IN
TXN00008918,P081803,2024-09-23,legendary_chest,lootbox,11.99,Android,BR
TXN00028992,P259925,2024-09-23,cosmetic_skin_2,cosmetic,9.99,iOS,US
TXN00011747,P106283,2024-09-23,energy_refill,consumable,0.99,iOS,JP
TXN00007368,P067870,2024-09-23,starter_bundle,bundle,2.99,iOS,DE
TXN00006800,P062259,2024-09-23,speed_boost,consumable,2.99,Android,US
TXN00007216,P066366,2024-09-23,gem_pack_large,currency,9.99,iOS,US
TXN00012661,P113639,2024-09-23,speed_boost,consumable,2.39,Android,IN
TXN00015827,P143446,2024-09-23,starter_bundle,bundle,2.99,iOS,CA
TXN00034313,P307269,2024-09-23,gem_pack_large,currency,9.99,Android,BR
TXN00032303,P289027,2024-09-23,gem_pack_mega,currency,49.99,Android,CA
TXN00029182,P261475,2024-09-23,starter_bundle,bundle,2.99,iOS,US
TXN00034312,P307269,2024-09-23,gem_pack_medium,currency,3.99,Android,BR
TXN00003011,P028043,2024-09-23,gem_pack_medium,currency,4.99,iOS,JP
TXN00018896,P170424,2024-09-23,energy_refill,consumable,0.79,Android,IN
TXN00006503,P059263,2024-09-23,cosmetic_skin_1,cosmetic,4.99,Android,KR
TXN00026506,P236855,2024-09-23,gem_pack_mega,currency,49.99,Android,AU
TXN00031586,P282373,2024-09-23,monthly_bundle,bundle,9.99,Android,AU
TXN00001624,P015204,2024-09-23,epic_chest,lootbox,7.99,Android,JP
TXN00032308,P289027,2024-09-23,extra_lives,consumable,1.99,Android,CA
TXN00024510,P220281,2024-09-23,legendary_chest,lootbox,14.99,iOS,US
TXN00011153,P100669,2024-09-23,gem_pack_medium,currency,3.99,iOS,FR
TXN00014481,P131022,2024-09-23,gem_pack_medium,currency,4.99,iOS,JP
TXN00014552,P131674,2024-09-23,starter_bundle,bundle,2.99,iOS,UK
TXN00015542,P140618,2024-09-23,monthly_bundle,bundle,7.99,Android,UK
TXN00032345,P289253,2024-09-23,gem_pack_small,currency,0.99,iOS,CA
TXN00020248,P182153,2024-09-23,extra_lives,consumable,1.99,Android,FR
TXN00003342,P030872,2024-09-23,gem_pack_small,currency,0.99,Android,IN
TXN00007377,P067990,2024-09-24,gem_pack_small,currency,0.99,Android,KR
TXN00021289,P191519,2024-09-24,monthly_bundle,bundle,9.99,iOS,US
TXN00020249,P182153,2024-09-24,gem_pack_large,currency,9.99,Android,FR
TXN00022339,P201301,2024-09-24,extra_lives,consumable,1.99,Android,US
TXN00033966,P304546,2024-09-24,energy_refill,consumable,0.99,Android,KR
TXN00030754,P275548,2024-09-24,energy_refill,consumable,0.99,iOS,US
TXN00031572,P282271,2024-09-24,starter_bundle,bundle,2.99,iOS,UK
TXN00018229,P165057,2024-09-24,starter_bundle,bundle,2.99,iOS,US
TXN00007367,P067870,2024-09-24,gem_pack_medium,currency,4.99,iOS,DE
TXN00032138,P287964,2024-09-24,cosmetic_skin_1,cosmetic,4.99,iOS,DE
TXN00008261,P076201,2024-09-24,gem_pack_medium,currency,4.99,Android,UK
TXN00021288,P191519,2024-09-24,gem_pack_large,currency,9.99,iOS,US
TXN00013640,P122886,2024-09-24,gem_pack_mega,currency,49.99,iOS,BR
TXN00030643,P274643,2024-09-24,gem_pack_ultra,currency,50.0,iOS,US
TXN00030640,P274643,2024-09-24,gem_pack_ultra,currency,99.99,iOS,US
TXN00008832,P080859,2024-09-24,cosmetic_skin_1,cosmetic,4.99,iOS,UK
TXN00000637,P005912,2024-09-24,extra_lives,consumable,1.99,iOS,CN
TXN00000639,P005912,2024-09-24,gem_pack_medium,currency,4.99,iOS,CN
TXN00018147,P163869,2024-09-24,monthly_bundle,bundle,9.99,iOS,BR
TXN00013613,P122742,2024-09-24,starter_bundle,bundle,2.99,iOS,AU
TXN00017080,P154194,2024-09-24,gem_pack_mega,currency,49.99,Android,UK
TXN00014262,P128775,2024-09-24,gem_pack_large,currency,7.99,iOS,CN
TXN00015648,P141564,2024-09-24,gem_pack_small,currency,0.99,iOS,IN
TXN00028079,P251906,2024-09-24,gem_pack_large,currency,9.99,Android,SG
TXN00003483,P032245,2024-09-24,weekly_bundle,bundle,4.99,iOS,UK
TXN00020465,P183934,2024-09-24,starter_bundle,bundle,2.99,Android,FR
TXN00032357,P289404,2024-09-24,epic_chest,lootbox,7.99,Android,US
TXN00023568,P211823,2024-09-24,extra_lives,consumable,1.59,iOS,FR
TXN00032344,P289253,2024-09-24,gem_pack_medium,currency,2.5,iOS,CA
TXN00007539,P069527,2024-09-24,gem_pack_large,currency,9.99,Android,DE
TXN00008143,P075233,2024-09-24,gem_pack_medium,currency,3.99,Android,DE
TXN00023556,P211726,2024-09-24,energy_refill,consumable,0.99,Android,US
TXN00017078,P154194,2024-09-24,starter_bundle,bundle,2.99,Android,UK
TXN00011908,P107437,2024-09-24,gem_pack_small,currency,0.99,iOS,UK
TXN00013297,P119526,2024-09-24,gem_pack_medium,currency,4.99,Android,BR
TXN00030832,P276257,2024-09-24,gem_pack_large,currency,9.99,Android,FR
TXN00010203,P092414,2024-09-24,monthly_bundle,bundle,7.99,iOS,TW
TXN00026924,P240833,2024-09-24,season_pass,subscription,19.99,Android,KR
TXN00017060,P154081,2024-09-24,gem_pack_medium,currency,2.5,iOS,KR
TXN00011748,P106283,2024-09-24,shield_pack,consumable,2.0,iOS,JP
TXN00026651,P238099,2024-09-24,gem_pack_medium,currency,4.99,iOS,UK
TXN00021803,P196529,2024-09-24,gem_pack_large,currency,9.99,iOS,UK
TXN00030776,P275939,2024-09-24,gem_pack_medium,currency,4.99,iOS,DE
TXN00015617,P141398,2024-09-24,extra_lives,consumable,1.99,Android,CA
TXN00030807,P276145,2024-09-24,vip_pass,subscription,14.99,iOS,BR
TXN00017027,P153871,2024-09-24,battle_pass,subscription,9.99,iOS,UK
TXN00005588,P051395,2024-09-24,gem_pack_medium,currency,4.99,iOS,BR
TXN00006289,P057385,2024-09-24,shield_pack,consumable,3.99,Android,FR
TXN00016496,P149342,2024-09-24,cosmetic_skin_1,cosmetic,4.99,iOS,DE
TXN00005645,P051969,2024-09-24,season_pass,subscription,19.99,iOS,JP
TXN00021004,P188867,2024-09-24,gem_pack_large,currency,7.99,Android,MX
TXN00021005,P188867,2024-09-24,gem_pack_medium,currency,4.99,Android,MX
TXN00009907,P090366,2024-09-24,gem_pack_large,currency,9.99,iOS,TW
TXN00021183,P190511,2024-09-24,gem_pack_small,currency,0.99,Android,BR
TXN00011737,P106184,2024-09-24,gem_pack_large,currency,9.99,Android,UK
TXN00014772,P133837,2024-09-24,gem_pack_medium,currency,4.99,Android,US
TXN00008007,P073889,2024-09-24,vip_pass,subscription,14.99,Android,BR
TXN00023629,P212681,2024-09-24,gem_pack_large,currency,9.99,iOS,TW
TXN00020828,P187362,2024-09-24,extra_lives,consumable,1.59,iOS,BR
TXN00007206,P066260,2024-09-24,gem_pack_medium,currency,4.99,iOS,JP
TXN00021438,P192984,2024-09-24,energy_refill,consumable,0.99,iOS,CN
TXN00011330,P101993,2024-09-24,gem_pack_medium,currency,4.99,Android,BR
TXN00007187,P066121,2024-09-24,energy_refill,consumable,0.99,Android,DE
TXN00009479,P086785,2024-09-24,monthly_bundle,bundle,7.99,Android,MX
TXN00021046,P189212,2024-09-24,battle_pass,subscription,9.99,iOS,UK
TXN00009205,P084173,2024-09-24,rare_chest,lootbox,2.99,Android,JP
TXN00019671,P176809,2024-09-24,gem_pack_small,currency,0.99,Android,BR
TXN00019877,P178803,2024-09-24,gem_pack_small,currency,0.99,Android,CA
TXN00022592,P203489,2024-09-24,gem_pack_large,currency,9.99,iOS,US
TXN00007186,P066121,2024-09-24,gem_pack_small,currency,0.79,Android,DE
TXN00034162,P305753,2024-09-24,monthly_bundle,bundle,9.99,iOS,FR
TXN00022873,P205830,2024-09-24,gem_pack_ultra,currency,99.99,Android,TW
TXN00012004,P108399,2024-09-24,season_pass,subscription,19.99,iOS,MX
TXN00021771,P196237,2024-09-24,gem_pack_small,currency,0.99,Android,CA
TXN00015444,P139771,2024-09-24,gem_pack_small,currency,0.99,iOS,MX
TXN00027318,P244085,2024-09-24,gem_pack_medium,currency,4.99,iOS,JP
TXN00003344,P030872,2024-09-24,energy_refill,consumable,0.5,Android,IN
TXN00030403,P272062,2024-09-24,energy_refill,consumable,0.99,iOS,AU
TXN00018079,P163278,2024-09-24,weekly_bundle,bundle,4.99,Android,JP
TXN00022835,P205472,2024-09-24,gem_pack_small,currency,0.5,Android,CA
TXN00012799,P115336,2024-09-24,starter_bundle,bundle,2.99,iOS,CA
TXN00014773,P133837,2024-09-24,energy_refill,consumable,0.99,Android,US
TXN00008005,P073889,2024-09-24,weekly_bundle,bundle,4.99,Android,BR
TXN00012995,P116989,2024-09-24,season_pass,subscription,19.99,Android,UK
TXN00009281,P084776,2024-09-24,gem_pack_small,currency,0.99,Android,CN
TXN00004602,P041942,2024-09-24,speed_boost,consumable,2.99,iOS,FR
TXN00012290,P110814,2024-09-24,gem_pack_large,currency,7.99,iOS,US
TXN00021070,P189368,2024-09-24,energy_refill,consumable,0.99,Android,CA
TXN00031181,P279095,2024-09-24,gem_pack_small,currency,0.79,Android,US
TXN00017354,P156640,2024-09-24,gem_pack_large,currency,7.99,iOS,US
TXN00004911,P044645,2024-09-24,starter_bundle,bundle,2.39,Android,BR
TXN00031182,P279095,2024-09-24,weekly_bundle,bundle,2.5,Android,US
TXN00009558,P087349,2024-09-24,energy_refill,consumable,0.5,Android,SG
TXN00030504,P273312,2024-09-24,weekly_bundle,bundle,3.99,Android,US
TXN00014553,P131674,2024-09-24,gem_pack_large,currency,9.99,iOS,UK
TXN00029175,P261475,2024-09-24,vip_pass,subscription,14.99,iOS,US
TXN00025601,P229339,2024-09-24,gem_pack_medium,currency,4.99,iOS,US
TXN00023344,P210268,2024-09-24,gem_pack_medium,currency,4.99,iOS,DE
TXN00008914,P081778,2024-09-24,gem_pack_large,currency,9.99,Android,BR
TXN00009150,P083847,2024-09-24,monthly_bundle,bundle,9.99,Android,FR
TXN00033479,P299577,2024-09-24,starter_bundle,bundle,2.39,Android,US
TXN00016366,P148001,2024-09-25,gem_pack_medium,currency,4.99,Android,TW
TXN00012624,P113304,2024-09-25,cosmetic_skin_1,cosmetic,3.99,Android,CA
TXN00011766,P106379,2024-09-25,gem_pack_large,currency,9.99,Android,KR
TXN00004603,P041942,2024-09-25,energy_refill,consumable,0.99,iOS,FR
TXN00010140,P092135,2024-09-25,epic_chest,lootbox,7.99,iOS,US
TXN00011768,P106379,2024-09-25,vip_pass,subscription,14.99,Android,KR
TXN00002056,P018885,2024-09-25,starter_bundle,bundle,2.99,iOS,CA
TXN00002513,P023591,2024-09-25,extra_lives,consumable,1.99,iOS,BR
TXN00032375,P289489,2024-09-25,gem_pack_small,currency,0.99,Android,CA
TXN00010860,P098221,2024-09-25,gem_pack_medium,currency,4.99,Android,TW
TXN00016052,P145135,2024-09-25,vip_pass,subscription,14.99,Android,JP
TXN00026576,P237368,2024-09-25,gem_pack_large,currency,9.99,Android,BR
TXN00011767,P106379,2024-09-25,starter_bundle,bundle,2.99,Android,KR
TXN00005787,P053509,2024-09-25,battle_pass,subscription,7.99,Android,JP
TXN00013324,P119744,2024-09-25,cosmetic_skin_2,cosmetic,9.99,Android,DE
TXN00010912,P098540,2024-09-25,speed_boost,consumable,2.99,iOS,US
TXN00005714,P052808,2024-09-25,weekly_bundle,bundle,4.99,Android,US
TXN00005220,P047685,2024-09-25,gem_pack_medium,currency,4.99,iOS,JP
TXN00016365,P148001,2024-09-25,battle_pass,subscription,9.99,Android,TW
TXN00002935,P027431,2024-09-25,season_pass,subscription,19.99,iOS,JP
TXN00002937,P027431,2024-09-25,battle_pass,subscription,7.99,iOS,JP
TXN00013259,P119212,2024-09-25,monthly_bundle,bundle,5.0,Android,US
TXN00026436,P236182,2024-09-25,gem_pack_small,currency,0.99,Android,US
TXN00002919,P027310,2024-09-25,energy_refill,consumable,0.99,iOS,FR
TXN00027152,P242543,2024-09-25,gem_pack_large,currency,7.99,iOS,US
TXN00026434,P236182,2024-09-25,gem_pack_medium,currency,3.99,Android,US
TXN00010399,P093903,2024-09-25,gem_pack_medium,currency,2.5,iOS,JP
TXN00010398,P093903,2024-09-25,gem_pack_medium,currency,4.99,iOS,JP
TXN00010341,P093468,2024-09-25,weekly_bundle,bundle,3.99,Android,CN
TXN00004034,P037583,2024-09-25,monthly_bundle,bundle,9.99,Android,JP
TXN00022423,P201975,2024-09-25,gem_pack_large,currency,9.99,Android,US
TXN00011613,P105105,2024-09-25,starter_bundle,bundle,2.99,Android,US
TXN00016203,P146639,2024-09-25,battle_pass,subscription,9.99,iOS,US
TXN00021896,P197461,2024-09-25,weekly_bundle,bundle,4.99,Android,UK
TXN00026439,P236313,2024-09-25,gem_pack_small,currency,0.99,Android,BR
TXN00016202,P146639,2024-09-25,rare_chest,lootbox,2.99,iOS,US
TXN00031120,P278804,2024-09-25,battle_pass,subscription,7.99,Android,BR
TXN00026920,P240833,2024-09-25,gem_pack_ultra,currency,99.99,Android,KR
TXN00012800,P115336,2024-09-25,gem_pack_mega,currency,49.99,iOS,CA
TXN00019216,P173651,2024-09-25,gem_pack_small,currency,0.99,iOS,BR
TXN00002672,P025166,2024-09-25,energy_refill,consumable,0.99,iOS,MX
TXN00019785,P177959,2024-09-25,speed_boost,consumable,2.39,iOS,US
TXN00004600,P041942,2024-09-25,battle_pass,subscription,7.99,iOS,FR
TXN00024264,P218168,2024-09-25,speed_boost,consumable,2.99,Android,US
TXN00021897,P197461,2024-09-25,energy_refill,consumable,0.99,Android,UK
TXN00015781,P143082,2024-09-25,gem_pack_medium,currency,3.99,Android,FR
TXN00020206,P181632,2024-09-25,battle_pass,subscription,9.99,Android,CA
TXN00013258,P119212,2024-09-25,gem_pack_large,currency,7.99,Android,US
TXN00013118,P117997,2024-09-25,starter_bundle,bundle,2.99,Android,US
TXN00022348,P201400,2024-09-25,weekly_bundle,bundle,4.99,iOS,UK
TXN00022875,P205830,2024-09-25,gem_pack_mega,currency,49.99,Android,TW
TXN00022876,P205830,2024-09-25,battle_pass,subscription,9.99,Android,TW
TXN00011329,P101993,2024-09-25,legendary_chest,lootbox,11.99,Android,BR
TXN00010583,P095883,2024-09-25,gem_pack_ultra,currency,99.99,iOS,CA
TXN00012801,P115336,2024-09-25,gem_pack_mega,currency,49.99,iOS,CA
TXN00003654,P033801,2024-09-25,weekly_bundle,bundle,4.99,Android,UK
TXN00001261,P011904,2024-09-25,cosmetic_skin_1,cosmetic,4.99,iOS,SG
TXN00004313,P039611,2024-09-25,vip_pass,subscription,14.99,iOS,US
TXN00023314,P210189,2024-09-25,rare_chest,lootbox,2.99,iOS,AU
TXN00008263,P076201,2024-09-25,cosmetic_skin_1,cosmetic,4.99,Android,UK
TXN00030511,P273468,2024-09-25,gem_pack_large,currency,9.99,Android,US
TXN00006836,P062731,2024-09-25,gem_pack_small,currency,0.99,iOS,JP
TXN00007087,P064970,2024-09-25,epic_chest,lootbox,6.39,Android,CA
TXN00025673,P230145,2024-09-25,gem_pack_large,currency,9.99,Android,CA
TXN00033914,P304059,2024-09-25,gem_pack_medium,currency,3.99,iOS,BR
TXN00023570,P211823,2024-09-25,vip_pass,subscription,14.99,iOS,FR
TXN00017079,P154194,2024-09-25,speed_boost,consumable,2.39,Android,UK
TXN00009164,P083903,2024-09-25,gem_pack_small,currency,0.99,Android,US
TXN00006310,P057673,2024-09-25,energy_refill,consumable,0.99,iOS,IN
TXN00007604,P070062,2024-09-25,battle_pass,subscription,9.99,Android,US
TXN00006309,P057673,2024-09-25,gem_pack_large,currency,9.99,iOS,IN
TXN00007660,P070830,2024-09-25,gem_pack_medium,currency,2.5,iOS,CN
TXN00016495,P149342,2024-09-25,gem_pack_small,currency,0.99,iOS,DE
TXN00007125,P065413,2024-09-25,epic_chest,lootbox,6.39,Android,CA
TXN00029174,P261475,2024-09-25,season_pass,subscription,19.99,iOS,US
TXN00030809,P276145,2024-09-25,gem_pack_mega,currency,49.99,iOS,BR
TXN00009567,P087498,2024-09-25,extra_lives,consumable,1.99,iOS,US
TXN00021263,P191155,2024-09-25,battle_pass,subscription,7.99,iOS,US
TXN00028406,P254736,2024-09-25,vip_pass,subscription,14.99,Android,UK
TXN00017130,P154989,2024-09-25,gem_pack_mega,currency,49.99,Android,US
TXN00009165,P083903,2024-09-25,epic_chest,lootbox,7.99,Android,US
TXN00007086,P064970,2024-09-25,battle_pass,subscription,9.99,Android,CA
TXN00030756,P275587,2024-09-25,rare_chest,lootbox,2.99,iOS,UK
TXN00014524,P131296,2024-09-25,gem_pack_small,currency,0.79,iOS,CA
TXN00023630,P212681,2024-09-25,battle_pass,subscription,9.99,iOS,TW
TXN00030641,P274643,2024-09-25,vip_pass,subscription,14.99,iOS,US
TXN00024094,P216716,2024-09-25,gem_pack_small,currency,0.99,iOS,AU
TXN00034046,P305062,2024-09-25,weekly_bundle,bundle,4.99,Android,JP
TXN00013638,P122886,2024-09-25,gem_pack_ultra,currency,99.99,iOS,BR
TXN00020831,P187414,2024-09-25,gem_pack_small,currency,0.5,iOS,CA
TXN00021184,P190511,2024-09-25,starter_bundle,bundle,2.99,Android,BR
TXN00006534,P059660,2024-09-25,gem_pack_small,currency,0.99,iOS,US
TXN00023482,P211324,2024-09-25,speed_boost,consumable,2.99,Android,DE
TXN00023346,P210268,2024-09-25,gem_pack_large,currency,7.99,iOS,DE
TXN00009995,P091095,2024-09-25,battle_pass,subscription,9.99,Android,CA
TXN00008872,P081225,2024-09-25,gem_pack_small,currency,0.99,iOS,UK
TXN00001190,P011308,2024-09-25,starter_bundle,bundle,2.99,iOS,UK
TXN00016841,P152188,2024-09-25,extra_lives,consumable,1.99,Android,JP
TXN00027116,P242361,2024-09-26,gem_pack_medium,currency,4.99,iOS,FR
TXN00006291,P057385,2024-09-26,starter_bundle,bundle,2.99,Android,FR
TXN00008782,P080544,2024-09-26,speed_boost,consumable,2.99,iOS,FR
TXN00016881,P152613,2024-09-26,gem_pack_small,currency,0.99,iOS,US
TXN00031122,P278804,2024-09-26,battle_pass,subscription,9.99,Android,BR
TXN00007666,P070943,2024-09-26,battle_pass,subscription,7.99,iOS,US
TXN00016880,P152613,2024-09-26,shield_pack,consumable,3.99,iOS,US
TXN00016035,P145031,2024-09-26,extra_lives,consumable,1.99,Android,UK
TXN00000916,P008761,2024-09-26,gem_pack_mega,currency,49.99,iOS,SG
TXN00012574,P112910,2024-09-26,gem_pack_mega,currency,49.99,Android,UK
TXN00034315,P307269,2024-09-26,weekly_bundle,bundle,3.99,Android,BR
TXN00013174,P118338,2024-09-26,gem_pack_medium,currency,4.99,iOS,UK
TXN00031525,P281722,2024-09-26,speed_boost,consumable,2.99,iOS,BR
TXN00029180,P261475,2024-09-26,gem_pack_medium,currency,2.5,iOS,US
TXN00027120,P242361,2024-09-26,extra_lives,consumable,1.99,iOS,FR
TXN00009195,P084165,2024-09-26,speed_boost,consumable,2.99,Android,TW
TXN00027112,P242361,2024-09-26,gem_pack_large,currency,9.99,iOS,FR
TXN00017132,P154989,2024-09-26,legendary_chest,lootbox,7.5,Android,US
TXN00031549,P281893,2024-09-26,energy_refill,consumable,0.99,Android,US
TXN00018855,P170164,2024-09-26,monthly_bundle,bundle,9.99,iOS,FR
TXN00018860,P170164,2024-09-26,gem_pack_ultra,currency,99.99,iOS,FR
TXN00009194,P084165,2024-09-26,monthly_bundle,bundle,9.99,Android,TW
TXN00026857,P240124,2024-09-26,gem_pack_large,currency,9.99,Android,UK
TXN00027637,P247454,2024-09-26,gem_pack_mega,currency,49.99,iOS,JP
TXN00027538,P246506,2024-09-26,energy_refill,consumable,0.79,iOS,CN
TXN00021009,P188867,2024-09-26,starter_bundle,bundle,2.99,Android,MX
TXN00018725,P169210,2024-09-26,gem_pack_large,currency,9.99,Android,TW
TXN00027641,P247454,2024-09-26,vip_pass,subscription,14.99,iOS,JP
TXN00017061,P154081,2024-09-26,gem_pack_small,currency,0.79,iOS,KR
TXN00017608,P159082,2024-09-26,gem_pack_mega,currency,49.99,Android,KR
TXN00021006,P188867,2024-09-26,energy_refill,consumable,0.99,Android,MX
TXN00011492,P103868,2024-09-26,gem_pack_medium,currency,4.99,Android,KR
TXN00008564,P078871,2024-09-26,energy_refill,consumable,0.99,Android,DE
TXN00008563,P078871,2024-09-26,epic_chest,lootbox,6.39,Android,DE
TXN00005248,P048020,2024-09-26,gem_pack_small,currency,0.99,Android,UK
TXN00016620,P150311,2024-09-26,gem_pack_medium,currency,2.5,iOS,BR
TXN00025674,P230145,2024-09-26,cosmetic_skin_1,cosmetic,3.99,Android,CA
TXN00011158,P100669,2024-09-26,weekly_bundle,bundle,4.99,iOS,FR
TXN00034084,P305258,2024-09-26,gem_pack_large,currency,7.99,iOS,IN
TXN00034447,P308111,2024-09-26,weekly_bundle,bundle,4.99,iOS,KR
TXN00032307,P289027,2024-09-26,rare_chest,lootbox,2.99,Android,CA
TXN00020917,P187965,2024-09-26,gem_pack_small,currency,0.99,iOS,US
TXN00031251,P279459,2024-09-26,energy_refill,consumable,0.99,Android,JP
TXN00022281,P200572,2024-09-26,weekly_bundle,bundle,4.99,Android,ID
TXN00017935,P161953,2024-09-26,gem_pack_medium,currency,4.99,Android,CN
TXN00021008,P188867,2024-09-26,energy_refill,consumable,0.79,Android,MX
TXN00027070,P241886,2024-09-26,season_pass,subscription,19.99,Android,US
TXN00023839,P214189,2024-09-26,gem_pack_small,currency,0.99,Android,UK
TXN00023838,P214189,2024-09-26,gem_pack_medium,currency,4.99,Android,UK
TXN00027072,P241886,2024-09-26,starter_bundle,bundle,2.99,Android,US
TXN00006313,P057745,2024-09-26,battle_pass,subscription,9.99,iOS,AU
TXN00011687,P105803,2024-09-26,gem_pack_small,currency,0.79,iOS,US
TXN00018630,P168501,2024-09-26,gem_pack_small,currency,0.79,Android,US
TXN00025392,P227785,2024-09-26,gem_pack_medium,currency,4.99,iOS,US
TXN00014691,P133244,2024-09-26,gem_pack_small,currency,0.99,Android,MX
TXN00033259,P297896,2024-09-26,starter_bundle,bundle,2.99,Android,UK
TXN00026069,P232762,2024-09-26,legendary_chest,lootbox,14.99,Android,BR
TXN00005662,P052080,2024-09-26,vip_pass,subscription,14.99,iOS,FR
TXN00026398,P235791,2024-09-26,gem_pack_small,currency,0.99,iOS,FR
TXN00020102,P180509,2024-09-26,gem_pack_small,currency,0.99,Android,BR
TXN00015850,P143523,2024-09-26,season_pass,subscription,15.99,Android,JP
TXN00002673,P025166,2024-09-26,gem_pack_small,currency,0.99,iOS,MX
TXN00007918,P073275,2024-09-26,vip_pass,subscription,14.99,iOS,FR
TXN00010142,P092135,2024-09-26,gem_pack_mega,currency,49.99,iOS,US
TXN00007939,P073485,2024-09-26,gem_pack_small,currency,0.99,Android,CN
TXN00008262,P076201,2024-09-26,gem_pack_medium,currency,4.99,Android,UK
